n1	n2	label	setting	compound_text
gas	regulator	objective	mask_head	modifier: gas ; head: [MASK]
safety	regulator	objective	full	modifier: safety ; head: regulator
safety	regulator	objective	mask_modifier	modifier: [MASK] ; head: regulator
safety	regulator	objective	mask_head	modifier: safety ; head: [MASK]
securities	regulator	objective	full	modifier: securities ; head: regulator
securities	regulator	objective	mask_modifier	modifier: [MASK] ; head: regulator
securities	regulator	objective	mask_head	modifier: securities ; head: [MASK]
security	regulator	objective	full	modifier: security ; head: regulator
security	regulator	objective	mask_modifier	modifier: [MASK] ; head: regulator
security	regulator	objective	mask_head	modifier: security ; head: [MASK]
thrift	regulator	objective	full	modifier: thrift ; head: regulator
thrift	regulator	objective	mask_modifier	modifier: [MASK] ; head: regulator
thrift	regulator	objective	mask_head	modifier: thrift ; head: [MASK]
thrift industry	regulator	objective	full	modifier: thrift industry ; head: regulator
thrift industry	regulator	objective	mask_modifier	modifier: [MASK] ; head: regulator
thrift industry	regulator	objective	mask_head	modifier: thrift industry ; head: [MASK]
water	regulator	objective	full	modifier: water ; head: regulator
water	regulator	objective	mask_modifier	modifier: [MASK] ; head: regulator
water	regulator	objective	mask_head	modifier: water ; head: [MASK]
city	administration	objective	full	modifier: city ; head: administration
city	administration	objective	mask_modifier	modifier: [MASK] ; head: administration
city	administration	objective	mask_head	modifier: city ; head: [MASK]
commodity	administration	objective	full	modifier: commodity ; head: administration
commodity	administration	objective	mask_modifier	modifier: [MASK] ; head: administration
commodity	administration	objective	mask_head	modifier: commodity ; head: [MASK]
government	administration	objective	full	modifier: government ; head: administration
government	administration	objective	mask_modifier	modifier: [MASK] ; head: administration
government	administration	objective	mask_head	modifier: government ; head: [MASK]
name	recognition	objective	full	modifier: name ; head: recognition
name	recognition	objective	mask_modifier	modifier: [MASK] ; head: recognition
name	recognition	objective	mask_head	modifier: name ; head: [MASK]
brand	recognition	objective	full	modifier: brand ; head: recognition
brand	recognition	objective	mask_modifier	modifier: [MASK] ; head: recognition
brand	recognition	objective	mask_head	modifier: brand ; head: [MASK]
signal	detection	objective	full	modifier: signal ; head: detection
signal	detection	objective	mask_modifier	modifier: [MASK] ; head: detection
signal	detection	objective	mask_head	modifier: signal ; head: [MASK]
safety	inspection	objective	full	modifier: safety ; head: inspection
safety	inspection	objective	mask_modifier	modifier: [MASK] ; head: inspection
safety	inspection	objective	mask_head	modifier: safety ; head: [MASK]
weapon	inspection	objective	full	modifier: weapon ; head: inspection
weapon	inspection	objective	mask_modifier	modifier: [MASK] ; head: inspection
weapon	inspection	objective	mask_head	modifier: weapon ; head: [MASK]
impact	study	objective	full	modifier: impact ; head: study
impact	study	objective	mask_modifier	modifier: [MASK] ; head: study
impact	study	objective	mask_head	modifier: impact ; head: [MASK]
health	study	objective	full	modifier: health ; head: study
health	study	objective	mask_modifier	modifier: [MASK] ; head: study
health	study	objective	mask_head	modifier: health ; head: [MASK]
feasibility	study	objective	full	modifier: feasibility ; head: study
feasibility	study	objective	mask_modifier	modifier: [MASK] ; head: study
feasibility	study	objective	mask_head	modifier: feasibility ; head: [MASK]
policy	study	objective	full	modifier: policy ; head: study
policy	study	objective	mask_modifier	modifier: [MASK] ; head: study
policy	study	objective	mask_head	modifier: policy ; head: [MASK]
drug	study	objective	full	modifier: drug ; head: study
drug	study	objective	mask_modifier	modifier: [MASK] ; head: study
drug	study	objective	mask_head	modifier: drug ; head: [MASK]
safety	study	objective	full	modifier: safety ; head: study
safety	study	objective	mask_modifier	modifier: [MASK] ; head: study
safety	study	objective	mask_head	modifier: safety ; head: [MASK]
research	study	objective	full	modifier: research ; head: study
research	study	objective	mask_modifier	modifier: [MASK] ; head: study
research	study	objective	mask_head	modifier: research ; head: [MASK]
law	study	objective	full	modifier: law ; head: study
law	study	objective	mask_modifier	modifier: [MASK] ; head: study
law	study	objective	mask_head	modifier: law ; head: [MASK]
engineering	study	objective	full	modifier: engineering ; head: study
engineering	study	objective	mask_modifier	modifier: [MASK] ; head: study
engineering	study	objective	mask_head	modifier: engineering ; head: [MASK]
biotechnology	research	objective	full	modifier: biotechnology ; head: research
biotechnology	research	objective	mask_modifier	modifier: [MASK] ; head: research
biotechnology	research	objective	mask_head	modifier: biotechnology ; head: [MASK]
fusion	research	objective	full	modifier: fusion ; head: research
fusion	research	objective	mask_modifier	modifier: [MASK] ; head: research
fusion	research	objective	mask_head	modifier: fusion ; head: [MASK]
cancer	research	objective	full	modifier: cancer ; head: research
cancer	research	objective	mask_modifier	modifier: [MASK] ; head: research
cancer	research	objective	mask_head	modifier: cancer ; head: [MASK]
health	research	objective	full	modifier: health ; head: research
health	research	objective	mask_modifier	modifier: [MASK] ; head: research
health	research	objective	mask_head	modifier: health ; head: [MASK]
stem	research	objective	full	modifier: stem ; head: research
stem	research	objective	mask_modifier	modifier: [MASK] ; head: research
stem	research	objective	mask_head	modifier: stem ; head: [MASK]
future	research	objective	full	modifier: future ; head: research
future	research	objective	mask_modifier	modifier: [MASK] ; head: research
future	research	objective	mask_head	modifier: future ; head: [MASK]
aids	research	objective	full	modifier: aids ; head: research
aids	research	objective	mask_modifier	modifier: [MASK] ; head: research
aids	research	objective	mask_head	modifier: aids ; head: [MASK]
drug	research	objective	full	modifier: drug ; head: research
drug	research	objective	mask_modifier	modifier: [MASK] ; head: research
drug	research	objective	mask_head	modifier: drug ; head: [MASK]
fund	research	objective	full	modifier: fund ; head: research
fund	research	objective	mask_modifier	modifier: [MASK] ; head: research
fund	research	objective	mask_head	modifier: fund ; head: [MASK]
material	research	objective	full	modifier: material ; head: research
material	research	objective	mask_modifier	modifier: [MASK] ; head: research
material	research	objective	mask_head	modifier: material ; head: [MASK]
oil	analyst	objective	full	modifier: oil ; head: analyst
oil	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
oil	analyst	objective	mask_head	modifier: oil ; head: [MASK]
commodity	analyst	objective	full	modifier: commodity ; head: analyst
commodity	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
commodity	analyst	objective	mask_head	modifier: commodity ; head: [MASK]
food	analyst	objective	full	modifier: food ; head: analyst
food	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
food	analyst	objective	mask_head	modifier: food ; head: [MASK]
sugar	analyst	objective	full	modifier: sugar ; head: analyst
sugar	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
sugar	analyst	objective	mask_head	modifier: sugar ; head: [MASK]
future	analyst	objective	full	modifier: future ; head: analyst
future	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
future	analyst	objective	mask_head	modifier: future ; head: [MASK]
investment	analyst	objective	full	modifier: investment ; head: analyst
investment	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
investment	analyst	objective	mask_head	modifier: investment ; head: [MASK]
entertainment	analyst	objective	full	modifier: entertainment ; head: analyst
entertainment	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
entertainment	analyst	objective	mask_head	modifier: entertainment ; head: [MASK]
chip	analyst	objective	full	modifier: chip ; head: analyst
chip	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
chip	analyst	objective	mask_head	modifier: chip ; head: [MASK]
sector	analyst	objective	full	modifier: sector ; head: analyst
sector	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
sector	analyst	objective	mask_head	modifier: sector ; head: [MASK]
football	analyst	objective	full	modifier: football ; head: analyst
football	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
football	analyst	objective	mask_head	modifier: football ; head: [MASK]
biotechnology	analyst	objective	full	modifier: biotechnology ; head: analyst
biotechnology	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
biotechnology	analyst	objective	mask_head	modifier: biotechnology ; head: [MASK]
research	analyst	objective	full	modifier: research ; head: analyst
research	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
research	analyst	objective	mask_head	modifier: research ; head: [MASK]
defense	analyst	objective	full	modifier: defense ; head: analyst
defense	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
defense	analyst	objective	mask_head	modifier: defense ; head: [MASK]
aerospace	analyst	objective	full	modifier: aerospace ; head: analyst
aerospace	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
aerospace	analyst	objective	mask_head	modifier: aerospace ; head: [MASK]
media	analyst	objective	full	modifier: media ; head: analyst
media	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
media	analyst	objective	mask_head	modifier: media ; head: [MASK]
system	analyst	objective	full	modifier: system ; head: analyst
system	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
system	analyst	objective	mask_head	modifier: system ; head: [MASK]
policy	analyst	objective	full	modifier: policy ; head: analyst
policy	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
policy	analyst	objective	mask_head	modifier: policy ; head: [MASK]
retail	analyst	objective	full	modifier: retail ; head: analyst
retail	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
retail	analyst	objective	mask_head	modifier: retail ; head: [MASK]
security	analyst	objective	full	modifier: security ; head: analyst
security	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
security	analyst	objective	mask_head	modifier: security ; head: [MASK]
drug	analyst	objective	full	modifier: drug ; head: analyst
drug	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
drug	analyst	objective	mask_head	modifier: drug ; head: [MASK]
securities	analyst	objective	full	modifier: securities ; head: analyst
securities	analyst	objective	mask_modifier	modifier: [MASK] ; head: analyst
securities	analyst	objective	mask_head	modifier: securities ; head: [MASK]
child	psychoanalysis	objective	full	modifier: child ; head: psychoanalysis
child	psychoanalysis	objective	mask_modifier	modifier: [MASK] ; head: psychoanalysis
child	psychoanalysis	objective	mask_head	modifier: child ; head: [MASK]
